"Id","Intitule","Entreprise","Statut","Erreur"
"SPONT-3-guinot-blanquette","Candidature spontanée - Alternance Data / Science des données","3                                    GUINOT Blanquette","OK",""
"SPONT-4-cci-du-pays-de-brive","Candidature spontanée - Alternance Data / Science des données","4                                CCI du Pays de  Brive","OK",""
"SPONT-5-cemagref","Candidature spontanée - Alternance Data / Science des données","5                                             CEMAGREF","OK",""
"SPONT-6-e-f-s-pyrenees-mediterranee","Candidature spontanée - Alternance Data / Science des données","6                         E.F.S. Pyrénées Méditerranée","OK",""
"SPONT-7-groupement-dinteret-public-medias-fran","Candidature spontanée - Alternance Data / Science des données","7           Groupement dInterêt Public Médias - France","OK",""
"SPONT-8-ministere-de-la-defense","Candidature spontanée - Alternance Data / Science des données","8                              Ministère de la Défense","OK",""
"SPONT-9-cerm-sa","Candidature spontanée - Alternance Data / Science des données","9                                              CERM SA","OK",""
"SPONT-0-centre-de-formation-professionnelle-de","Candidature spontanée - Alternance Data / Science des données","0   Centre de Formation Professionnelle de la CCI Bézi","OK",""
"SPONT-1-groupe-ford-france","Candidature spontanée - Alternance Data / Science des données","1                                   Groupe FORD France","OK",""
"SPONT-2-college-anna-de-noailles","Candidature spontanée - Alternance Data / Science des données","2                             Collège ANNA DE NOAILLES","OK",""
"SPONT-3-lemaire-edouard","Candidature spontanée - Alternance Data / Science des données","3                                      LEMAIRE EDOUARD","OK",""
"SPONT-4-hopitaux-lannemezan","Candidature spontanée - Alternance Data / Science des données","4                                  HOPITAUX LANNEMEZAN","OK",""
"SPONT-5-developpement-strategie","Candidature spontanée - Alternance Data / Science des données","5                              Développement Stratégie","OK",""
"SPONT-6-s-a-jordan","Candidature spontanée - Alternance Data / Science des données","6                                          S.A. Jordan","OK",""
"SPONT-7-laboratoire-departemental","Candidature spontanée - Alternance Data / Science des données","7                            Laboratoire Départemental","OK",""
"SPONT-8-cave-cooperative-lavenir","Candidature spontanée - Alternance Data / Science des données","8                             Cave Coopérative lAvenir","OK",""
"SPONT-9-inra-agrocum","Candidature spontanée - Alternance Data / Science des données","9                                         INRA AGROCUM","OK",""
"SPONT-0-office-municipal-du-tourisme","Candidature spontanée - Alternance Data / Science des données","0                         Office Municipal du Tourisme","OK",""
"SPONT-1-ministere-de-leconomie-et-des-finances","Candidature spontanée - Alternance Data / Science des données","1               Ministère de lEconomie et des Finances","OK",""
"SPONT-2-salama-assurances-senegal","Candidature spontanée - Alternance Data / Science des données","2                            SALAMA Assurances Sénégal","OK",""
"SPONT-3-iufm-de-midi-pyrenees","Candidature spontanée - Alternance Data / Science des données","3                                IUFM de Midi-Pyrénées","OK",""
"SPONT-4-le-parchemin","Candidature spontanée - Alternance Data / Science des données","4                                         Le Parchemin","OK",""
"SPONT-5-techcombank","Candidature spontanée - Alternance Data / Science des données","5                                          TECHCOMBANK","OK",""
"SPONT-6-cpam-du-mans","Candidature spontanée - Alternance Data / Science des données","6                                         CPAM du Mans","OK",""
"SPONT-7-veremes","Candidature spontanée - Alternance Data / Science des données","7                                              VEREMES","OK",""
"SPONT-8-efs","Candidature spontanée - Alternance Data / Science des données","8                                                  EFS","OK",""
"SPONT-9-inspection-academique-de-bordeaux","Candidature spontanée - Alternance Data / Science des données","9                    Inspection Académique de Bordeaux","OK",""
"SPONT-0-parc-euromedecine","Candidature spontanée - Alternance Data / Science des données","0                                    parc Euromédecine","OK",""
"SPONT-1-adia","Candidature spontanée - Alternance Data / Science des données","1                                                 ADIA","OK",""
"SPONT-2-chambre-de-commerce-du-grand-duche-de-","Candidature spontanée - Alternance Data / Science des données","2     Chambre de Commerce du grand duché de Luxembourg","OK",""
"SPONT-3-maison-de-la-nature-la-ferranderie","Candidature spontanée - Alternance Data / Science des données","3                 Maison de la Nature - La Ferranderie","OK",""
"SPONT-4-domena-s-a-s","Candidature spontanée - Alternance Data / Science des données","4                                        DOMENA S.A.S.","OK",""
"SPONT-5-sdis-haute-garonne","Candidature spontanée - Alternance Data / Science des données","5                                   SDIS Haute Garonne","OK",""
"SPONT-6-la-centrale-credit-agricole","Candidature spontanée - Alternance Data / Science des données","6                          La Centrale Crédit Agricole","OK",""
"SPONT-7-inra-umr-sas","Candidature spontanée - Alternance Data / Science des données","7                                         INRA UMR SAS","OK",""
"SPONT-8-la-poste-avignon","Candidature spontanée - Alternance Data / Science des données","8                                     La Poste Avignon","OK",""
"SPONT-9-chambre-dagriculture-davignon","Candidature spontanée - Alternance Data / Science des données","9                        Chambre dAgriculture dAvignon","OK",""
"SPONT-0-ets-blanc-quincaillerie-metaux","Candidature spontanée - Alternance Data / Science des données","0                       Ets Blanc Quincaillerie Métaux","OK",""
"SPONT-1-eurodif-production","Candidature spontanée - Alternance Data / Science des données","1                                   EURODIF Production","OK",""
"SPONT-2-efficience-3","Candidature spontanée - Alternance Data / Science des données","2                                         Efficience 3","OK",""
"SPONT-3-fredec-complexe-agricole-dauzeville-ba","Candidature spontanée - Alternance Data / Science des données","3       FREDEC - Complexe Agricole dAuzeville - Bât 43","OK",""
"SPONT-4-cci-avignon","Candidature spontanée - Alternance Data / Science des données","4                                          CCI Avignon","OK",""
"SPONT-5-cpam-du-vaucluse","Candidature spontanée - Alternance Data / Science des données","5                                     CPAM du Vaucluse","OK",""
"SPONT-6-centre-hospitalier-davignon","Candidature spontanée - Alternance Data / Science des données","6                          Centre Hospitalier dAvignon","OK",""
"SPONT-7-inra-unite-de-zoologie","Candidature spontanée - Alternance Data / Science des données","7                               INRA Unité de Zoologie","OK",""
"SPONT-8-gaudriot","Candidature spontanée - Alternance Data / Science des données","8                                             GAUDRIOT","OK",""
"SPONT-9-lafarge-ciments","Candidature spontanée - Alternance Data / Science des données","9                                      Lafarge Ciments","OK",""
"SPONT-0-institut-de-la-statistique-de-la-polyn","Candidature spontanée - Alternance Data / Science des données","0         Institut de la statistique de la Polynésie F","OK",""
"SPONT-1-mairie-de-colomiers","Candidature spontanée - Alternance Data / Science des données","1                                  Mairie de Colomiers","OK",""
"SPONT-2-comite-departemental-olympique-et-spor","Candidature spontanée - Alternance Data / Science des données","2            Comité Départemental Olympique et Sportif","OK",""
"SPONT-3-clinique-veterinaire","Candidature spontanée - Alternance Data / Science des données","3                                 Clinique Vétérinaire","OK",""
"SPONT-4-sdis-vaucluse","Candidature spontanée - Alternance Data / Science des données","4                                        SDIS Vaucluse","OK",""
"SPONT-5-comite-ufolep-66","Candidature spontanée - Alternance Data / Science des données","5                                     COMITE UFOLEP 66","OK",""
"SPONT-6-communaute-dagglomeration-daurillac","Candidature spontanée - Alternance Data / Science des données","6                  Communauté dAgglomération dAurillac","OK",""
"SPONT-7-la-poste-perpignan","Candidature spontanée - Alternance Data / Science des données","7                                   La Poste Perpignan","OK",""
"SPONT-8-credit-agricole-arles","Candidature spontanée - Alternance Data / Science des données","8                                Crédit Agricole Arles","OK",""
"SPONT-9-adil-du-doubs","Candidature spontanée - Alternance Data / Science des données","9                                        ADIL du DOUBS","OK",""
"SPONT-0-banque-populaire-occitane-albi","Candidature spontanée - Alternance Data / Science des données","0                     Banque Populaire Occitane (Albi)","OK",""
"SPONT-1-oseo-bdpme-direction-des-ressources-hu","Candidature spontanée - Alternance Data / Science des données","1       OSEO bdpme - Direction des Ressources Humaines","OK",""
"SPONT-2-edf-vto","Candidature spontanée - Alternance Data / Science des données","2                                              EDF VTO","OK",""
"SPONT-3-open-soft-system","Candidature spontanée - Alternance Data / Science des données","3                                     OPEN SOFT SYSTEM","OK",""
"SPONT-cnes-centre-spatial-guyanais","Candidature spontanée - Alternance Data / Science des données","CNES- Centre Spatial Guyanais","OK",""
"SPONT-cgssm","Candidature spontanée - Alternance Data / Science des données","CGSSM","OK",""
"SPONT-sdis-47-lot-et-garonne","Candidature spontanée - Alternance Data / Science des données","SDIS 47 (Lot et Garonne)","OK",""
"SPONT-confiserie-du-tech","Candidature spontanée - Alternance Data / Science des données","Confiserie du Tech","OK",""
"SPONT-caf-de-l-allier","Candidature spontanée - Alternance Data / Science des données","CAF de l'Allier","OK",""
"SPONT-gaec-des-garrigues-arquettoises","Candidature spontanée - Alternance Data / Science des données","GAEC des Garrigues Arquettoises","OK",""
"SPONT-banque-populaire-du-sud-agence-du-barcar","Candidature spontanée - Alternance Data / Science des données","Banque Populaire du Sud - Agence du Barcarès","OK",""
"SPONT-clinique-le-floride","Candidature spontanée - Alternance Data / Science des données","Clinique Le Floride","OK",""
"SPONT-mairie-de-gaillac-toulza","Candidature spontanée - Alternance Data / Science des données","Mairie de Gaillac-Toulza","OK",""
"SPONT-emca-international","Candidature spontanée - Alternance Data / Science des données","EMCA international","OK",""
"SPONT-ask-informatique","Candidature spontanée - Alternance Data / Science des données","ASK Informatique","OK",""
"SPONT-s-a-d-oc","Candidature spontanée - Alternance Data / Science des données","S.A. d'OC","OK",""
"SPONT-cybercafe-logigames","Candidature spontanée - Alternance Data / Science des données","Cybercafé Logigames","OK",""
"SPONT-yingdak","Candidature spontanée - Alternance Data / Science des données","YINGDAK","OK",""
"SPONT-ipsos","Candidature spontanée - Alternance Data / Science des données","IPSOS","OK",""
"SPONT-conseil-general-de-la-reunion","Candidature spontanée - Alternance Data / Science des données","Conseil Général de la Réunion","OK",""
"SPONT-xarxa-soft","Candidature spontanée - Alternance Data / Science des données","XARXA SOFT","OK",""
"SPONT-euro-communication-equipements","Candidature spontanée - Alternance Data / Science des données","Euro Communication Equipements","OK",""
"SPONT-communaute-de-communes-du-haut-minervois","Candidature spontanée - Alternance Data / Science des données","Communauté de Communes du Haut-Minervois","OK",""
"SPONT-centre-hospitalier-de-st-quentin","Candidature spontanée - Alternance Data / Science des données","Centre Hospitalier de St Quentin","OK",""
"SPONT-baroland","Candidature spontanée - Alternance Data / Science des données","BAROLAND","OK",""
"SPONT-sdis-des-alpes-de-haute-provence","Candidature spontanée - Alternance Data / Science des données","SDIS des Alpes de Haute Provence","OK",""
"SPONT-mairie-desquilles","Candidature spontanée - Alternance Data / Science des données","Mairie dEsquilles","OK",""
"SPONT-cave-du-razes","Candidature spontanée - Alternance Data / Science des données","Cave du Razès","OK",""
"SPONT-office-du-commerce-chaurien","Candidature spontanée - Alternance Data / Science des données","Office du commerce chaurien","OK",""
"SPONT-edf","Candidature spontanée - Alternance Data / Science des données","EDF","OK",""
"SPONT-adelyce","Candidature spontanée - Alternance Data / Science des données","ADELYCE","OK",""
"SPONT-ming-go","Candidature spontanée - Alternance Data / Science des données","MING & GO","OK",""
"SPONT-mission-locale","Candidature spontanée - Alternance Data / Science des données","MISSION LOCALE","OK",""
"SPONT-mairie-carcassonne","Candidature spontanée - Alternance Data / Science des données","MAIRIE Carcassonne","OK",""
"SPONT-sicoval","Candidature spontanée - Alternance Data / Science des données","SICOVAL","OK",""
"SPONT-hubei-tri-ring-hotel","Candidature spontanée - Alternance Data / Science des données","HUBEI TRI-RING HOTEL","OK",""
"SPONT-sdis","Candidature spontanée - Alternance Data / Science des données","SDIS","OK",""
"SPONT-faol","Candidature spontanée - Alternance Data / Science des données","FAOL","OK",""
"SPONT-centre-de-gestion","Candidature spontanée - Alternance Data / Science des données","Centre de Gestion","OK",""
"SPONT-sanofi-aventis-recherche-et-developpemen","Candidature spontanée - Alternance Data / Science des données","SANOFI AVENTIS Recherche et Développement","OK",""
"SPONT-axa-assurances","Candidature spontanée - Alternance Data / Science des données","AXA Assurances","OK",""
"SPONT-grdf","Candidature spontanée - Alternance Data / Science des données","GRDF","OK",""
"SPONT-france-telecom","Candidature spontanée - Alternance Data / Science des données","France Telecom","OK",""
"SPONT-resedia","Candidature spontanée - Alternance Data / Science des données","RESEDIA","OK",""
"SPONT-mairie-de-fonsorbes","Candidature spontanée - Alternance Data / Science des données","Mairie de FONSORBES","OK",""
"SPONT-aeroport-carcassonne","Candidature spontanée - Alternance Data / Science des données","Aéroport Carcassonne","OK",""
"SPONT-prefecture-de-l-aude","Candidature spontanée - Alternance Data / Science des données","Préfecture de l Aude","OK",""
"SPONT-bibliotheque-departementale-de-laude","Candidature spontanée - Alternance Data / Science des données","BIBLIOTHEQUE DEPARTEMENTALE DE LAUDE","OK",""
"SPONT-sabena-technics","Candidature spontanée - Alternance Data / Science des données","SABENA TECHNICS","OK",""
"SPONT-sncf-direction-regionale","Candidature spontanée - Alternance Data / Science des données","SNCF Direction régionale","OK",""
"SPONT-la-poste","Candidature spontanée - Alternance Data / Science des données","LA POSTE","OK",""
"SPONT-sas","Candidature spontanée - Alternance Data / Science des données","SAS","OK",""
"SPONT-conseil-general-de-gironde","Candidature spontanée - Alternance Data / Science des données","Conseil général de Gironde","OK",""
"SPONT-mairie-de-beziers","Candidature spontanée - Alternance Data / Science des données","MAIRIE DE BEZIERS","OK",""
"SPONT-centre-de-recherche-sur-la-cognition-ani","Candidature spontanée - Alternance Data / Science des données","Centre de recherche sur la cognition animale","OK",""
"SPONT-vertical-soft","Candidature spontanée - Alternance Data / Science des données","Vertical SOFT","OK",""
"SPONT-sph-gerard-bertrand","Candidature spontanée - Alternance Data / Science des données","SPH-GERARD BERTRAND","IGNOREE (deja traitee)",""
"SPONT-arcelormittal-centres-de-services","Candidature spontanée - Alternance Data / Science des données","ARCELORMITTAL CENTRES DE SERVICES","OK",""
"SPONT-watt-co-ingenierie","Candidature spontanée - Alternance Data / Science des données","WATT & CO INGENIERIE","OK",""
"SPONT-owliance-services-informatiques","Candidature spontanée - Alternance Data / Science des données","Owliance Services Informatiques","OK",""
"SPONT-ministere-de-la-sante-et-prevention","Candidature spontanée - Alternance Data / Science des données","MINISTERE DE LA SANTE ET PREVENTION","OK",""
"SPONT-bpce-assurances-iard","Candidature spontanée - Alternance Data / Science des données","BPCE ASSURANCES IARD","OK",""
"SPONT-onf-toulouse","Candidature spontanée - Alternance Data / Science des données","ONF TOULOUSE","OK",""
"SPONT-conseil-departemental-de-l-herault","Candidature spontanée - Alternance Data / Science des données","CONSEIL DEPARTEMENTAL DE L'HERAULT","OK",""
"SPONT-mairie-de-perpignan","Candidature spontanée - Alternance Data / Science des données","MAIRIE DE PERPIGNAN","IGNOREE (deja traitee)",""
"SPONT-brl-ingenierie","Candidature spontanée - Alternance Data / Science des données","BRL INGÉNIERIE","OK",""
"SPONT-credit-agricole-sud-mediterranee","Candidature spontanée - Alternance Data / Science des données","CREDIT AGRICOLE SUD MEDITERRANEE","OK",""
"SPONT-airbus-operations-sas-toulouse","Candidature spontanée - Alternance Data / Science des données","AIRBUS OPERATIONS SAS TOULOUSE","OK",""
"SPONT-dotic","Candidature spontanée - Alternance Data / Science des données","DOTIC","OK",""
"SPONT-sdis-11","Candidature spontanée - Alternance Data / Science des données","SDIS 11","OK",""
"SPONT-departement-isere","Candidature spontanée - Alternance Data / Science des données","DEPARTEMENT ISERE","OK",""
"SPONT-caisse-allocations-familiales-yvelines","Candidature spontanée - Alternance Data / Science des données","CAISSE ALLOCATIONS FAMILIALES YVELINES","OK",""
"SPONT-creuzet-aeronautique","Candidature spontanée - Alternance Data / Science des données","CREUZET AERONAUTIQUE","OK",""
"SPONT-departement-des-po","Candidature spontanée - Alternance Data / Science des données","DEPARTEMENT DES PO","OK",""
"SPONT-veolia-eau-cge","Candidature spontanée - Alternance Data / Science des données","VEOLIA EAU - CGE","ECHEC (generate_letter.py)","generate_letter.py a echoue (code 1)"
"SPONT-societe-du-bassin-d-arcachon-assainissem","Candidature spontanée - Alternance Data / Science des données","SOCIETE DU BASSIN D'ARCACHON ASSAINISSEMENT ET PAR ABREVIATION SB2A","ECHEC (generate_letter.py)","generate_letter.py a echoue (code 1)"
"SPONT-st-microelectronics-crolles-2-sas","Candidature spontanée - Alternance Data / Science des données","ST MICROELECTRONICS (CROLLES 2) SAS","ECHEC (generate_letter.py)","generate_letter.py a echoue (code 1)"
"SPONT-suez-eau-france","Candidature spontanée - Alternance Data / Science des données","SUEZ EAU FRANCE","ECHEC (generate_letter.py)","generate_letter.py a echoue (code 1)"
"SPONT-toulouse-metropole","Candidature spontanée - Alternance Data / Science des données","TOULOUSE MÉTROPOLE","ECHEC (generate_letter.py)","generate_letter.py a echoue (code 1)"
"SPONT-gifi","Candidature spontanée - Alternance Data / Science des données","GIFI","ECHEC (generate_letter.py)","generate_letter.py a echoue (code 1)"
"SPONT-renault-sas","Candidature spontanée - Alternance Data / Science des données","RENAULT SAS","ECHEC (generate_letter.py)","generate_letter.py a echoue (code 1)"
"SPONT-assurance-maladie","Candidature spontanée - Alternance Data / Science des données","Assurance maladie","ECHEC (generate_letter.py)","generate_letter.py a echoue (code 1)"
"SPONT-conseil-departemental-de-l-aude","Candidature spontanée - Alternance Data / Science des données","CONSEIL DEPARTEMENTAL DE L'AUDE","IGNOREE (deja traitee)",""
"SPONT-carcassonne-agglo","Candidature spontanée - Alternance Data / Science des données","CARCASSONNE AGGLO","IGNOREE (deja traitee)",""
"SPONT-cnrs-delegation-occitanie-est","Candidature spontanée - Alternance Data / Science des données","CNRS, DELEGATION OCCITANIE EST","IGNOREE (deja traitee)",""
"SPONT-departement-de-l-aude","Candidature spontanée - Alternance Data / Science des données","DEPARTEMENT DE L'AUDE","IGNOREE (deja traitee)",""
"SPONT-cnrs","Candidature spontanée - Alternance Data / Science des données","CNRS","IGNOREE (deja traitee)",""
"SPONT-hitech","Candidature spontanée - Alternance Data / Science des données","HITECH","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-direction-regionale-finances-publiques-i","Candidature spontanée - Alternance Data / Science des données","DIRECTION REGIONALE FINANCES PUBLIQUES ILE DE FRANCE ET PARIS","IGNOREE (deja traitee)",""
"SPONT-studec","Candidature spontanée - Alternance Data / Science des données","STUDEC","IGNOREE (deja traitee)",""
"SPONT-office-national-des-forets-o-n-f","Candidature spontanée - Alternance Data / Science des données","OFFICE NATIONAL DES FORETS O.N.F","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-team-endavant","Candidature spontanée - Alternance Data / Science des données","TEAM ENDAVANT","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-conseil-general-de-l-ariege","Candidature spontanée - Alternance Data / Science des données","CONSEIL GENERAL DE L'ARIEGE","ECHEC (generate_letter.py)","generate_letter.py a echoue (code 1)"
"SPONT-kfc-carcassonne","Candidature spontanée - Alternance Data / Science des données","KFC Carcassonne","ECHEC (generate_letter.py)","generate_letter.py a echoue (code 1)"
"SPONT-societe-experalya","Candidature spontanée - Alternance Data / Science des données","SOCIETE EXPERALYA","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-optionway","Candidature spontanée - Alternance Data / Science des données","OPTIONWAY","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-touali-digital-agency","Candidature spontanée - Alternance Data / Science des données","TOUALI DIGITAL AGENCY","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-universite-de-perpignan-via-domitia","Candidature spontanée - Alternance Data / Science des données","UNIVERSITE DE PERPIGNAN VIA DOMITIA","IGNOREE (deja traitee)",""
"SPONT-institut-de-formation-en-soins-infirmier","Candidature spontanée - Alternance Data / Science des données","INSTITUT DE FORMATION EN SOINS INFIRMIERS","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-communaute-de-communes-la-domitienne","Candidature spontanée - Alternance Data / Science des données","COMMUNAUTE DE COMMUNES LA DOMITIENNE","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-mairie-de-carcassonne","Candidature spontanée - Alternance Data / Science des données","MAIRIE DE CARCASSONNE","IGNOREE (deja traitee)",""
"SPONT-ecole-nationale-de-l-aviation-civile","Candidature spontanée - Alternance Data / Science des données","ECOLE NATIONALE DE L'AVIATION CIVILE","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-sicoval","Candidature spontanée - Alternance Data / Science des données","SICOVAL","IGNOREE (deja traitee)",""
"SPONT-turan-construction-et-renovation","Candidature spontanée - Alternance Data / Science des données","TURAN CONSTRUCTION ET RENOVATION","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-carcassonne-agglo-solidarite","Candidature spontanée - Alternance Data / Science des données","CARCASSONNE AGGLO SOLIDARITE","IGNOREE (deja traitee)",""
"SPONT-let-s-web","Candidature spontanée - Alternance Data / Science des données","LET'S WEB","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-maison-de-sante-d-ille-sur-tet","Candidature spontanée - Alternance Data / Science des données","MAISON DE SANTE D'ILLE SUR TET","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-cefrem","Candidature spontanée - Alternance Data / Science des données","CEFREM","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-entreprise","Candidature spontanée - Alternance Data / Science des données","Entreprise","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-ampere","Candidature spontanée - Alternance Data / Science des données","AMPERE","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-suez","Candidature spontanée - Alternance Data / Science des données","SUEZ","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-telespazio-france","Candidature spontanée - Alternance Data / Science des données","TELESPAZIO FRANCE","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-cnrs-delegation-centre-est","Candidature spontanée - Alternance Data / Science des données","CNRS Délégation Centre Est","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-universite-de-lorraine","Candidature spontanée - Alternance Data / Science des données","Université de Lorraine","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-sirehna","Candidature spontanée - Alternance Data / Science des données","SIREHNA","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-debelec","Candidature spontanée - Alternance Data / Science des données","DEBELEC","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-ccrlcm-communaute-de-communes-region-lez","Candidature spontanée - Alternance Data / Science des données","CCRLCM COMMUNAUTE DE COMMUNES REGION LEZIGNANAISE CORBIERES ET MINERVOIS","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-federation-des-reserves-naturelles-catal","Candidature spontanée - Alternance Data / Science des données","Fédération des réserves naturelles catalanes","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-la-federation-audoise-des-uvres-laiques","Candidature spontanée - Alternance Data / Science des données","La Fédération Audoise des Œuvres Laïques","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-arml-occitanie-association-regionale-des","Candidature spontanée - Alternance Data / Science des données","ARML OCCITANIE ASSOCIATION REGIONALE DES MISSIONS LOCALES OCCITANIE","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-ginger-burgeap","Candidature spontanée - Alternance Data / Science des données","GINGER BURGEAP","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-paarly","Candidature spontanée - Alternance Data / Science des données","PAARLY","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-cs-group-solutions","Candidature spontanée - Alternance Data / Science des données","CS Group Solutions","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-cs-group-france","Candidature spontanée - Alternance Data / Science des données","CS Group France","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-aqsone","Candidature spontanée - Alternance Data / Science des données","Aqsone","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-syngenta","Candidature spontanée - Alternance Data / Science des données","Syngenta","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-thales-group","Candidature spontanée - Alternance Data / Science des données","Thales Group","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-thales-service","Candidature spontanée - Alternance Data / Science des données","Thales Service","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-abmi","Candidature spontanée - Alternance Data / Science des données","ABMI","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-pole-emploi","Candidature spontanée - Alternance Data / Science des données","Pôle Emploi","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-bassetti","Candidature spontanée - Alternance Data / Science des données","BASSETTI","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-fortil","Candidature spontanée - Alternance Data / Science des données","Fortil","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-vitesco-technologies","Candidature spontanée - Alternance Data / Science des données","Vitesco Technologies","IGNOREE (deja traitee)",""
"SPONT-akka-technologies","Candidature spontanée - Alternance Data / Science des données","AKKA Technologies","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-epsilon-alcen","Candidature spontanée - Alternance Data / Science des données","EPSILON ALCEN","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-tech-valley","Candidature spontanée - Alternance Data / Science des données","TECH VALLEY","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-itrust","Candidature spontanée - Alternance Data / Science des données","Itrust","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-pierre-fabre","Candidature spontanée - Alternance Data / Science des données","Pierre Fabre","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-activus-group","Candidature spontanée - Alternance Data / Science des données","Activus Group","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-open","Candidature spontanée - Alternance Data / Science des données","OPEN","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-evotec","Candidature spontanée - Alternance Data / Science des données","EVOTEC","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-geosys","Candidature spontanée - Alternance Data / Science des données","GEOSYS","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-action-ssi-com","Candidature spontanée - Alternance Data / Science des données","Action_SSI.com","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-lr-technologies-sud-ouest","Candidature spontanée - Alternance Data / Science des données","LR Technologies Sud Ouest","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-egis","Candidature spontanée - Alternance Data / Science des données","Egis","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-talentegal","Candidature spontanée - Alternance Data / Science des données","@talentEgal'","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-klanik","Candidature spontanée - Alternance Data / Science des données","Klanik","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-sas-proxiel","Candidature spontanée - Alternance Data / Science des données","SAS Proxiel","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-hopital-la-colombiere","Candidature spontanée - Alternance Data / Science des données","Hôpital La colombière","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-business-decision-corporate-services","Candidature spontanée - Alternance Data / Science des données","Business & Decision Corporate Services","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-viverais","Candidature spontanée - Alternance Data / Science des données","VIVERAIS","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
"SPONT-ifag","Candidature spontanée - Alternance Data / Science des données","IFAG","ECHEC (tailor_cv.py)","tailor_cv.py a echoue (code 1)"
